"PVWatts Hourly PV Performance Data"
"Requested Location","5230 Dexter Ann Arbor Rd"
"Location","Lat, Lng: 42.29, -83.82"
"Latitude (DD)","42.29"
"Longitude (DD)","-83.82"
"Elevation (m)","268.2799987793"
"DC System Size (kW)","20"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","225"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","Yes (0.7)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"10","22","23","0","0","11","4.4","0.16","0","11","0","0"
"10","23","0","0","0","11","4.7","0.16","0","11","0","0"
"10","23","1","0","0","12","4.8","0.16","0","12","0","0"
"10","23","2","0","0","13","4.9","0.16","0","13","0","0"
"10","23","3","0","0","13","4.8","0.16","0","13","0","0"
"10","23","4","0","0","13","5.2","0.16","0","13","0","0"
"10","23","5","0","0","14","6.2","0.16","0","14","0","0"
"10","23","6","0","0","15","7.1","0.16","0","15","0","0"
"10","23","7","0","11","16","8.3","0.16","10.736","16.105","141.706","57.414"
"10","23","8","0","55","16","8.9","0.16","53.85","16.519","888.216","777.472"
"10","23","9","99","169","17","8","0.16","204.865","19.141","3485.623","3282.842"
"10","23","10","99","225","17","7","0.16","283.989","20.284","4875.727","4623.69"
"10","23","11","41","236","18","6.3","0.16","273.053","21.386","4629.347","4386.039"
"10","23","12","9","197","18","5.9","0.16","205.649","20.654","3456.873","3255.111"
"10","23","13","8","185","19","5.2","0.16","194.364","21.725","3255.591","3060.961"
"10","23","14","349","186","18","4.2","0.16","492.234","26.005","8457.804","8078.839"
"10","23","15","482","105","17","3","0.16","464.255","26.159","8058.363","7693.552"
"10","23","16","0","53","16","1.9","0.16","53.506","17.263","872.118","761.944"
"10","23","17","0","3","14","1.4","0.16","3.019","14.069","29.488","0"
"10","23","18","0","0","14","1.3","0.16","0","14","0","0"
"10","23","19","0","0","14","1.2","0.14","0","14","0","0"
"10","23","20","0","0","13","1","0.14","0","13","0","0"
"10","23","21","0","0","13","0.8","0.14","0","13","0","0"
"10","23","22","0","0","13","0.7","0.14","0","13","0","0"
"10","23","23","0","0","13","0.7","0.14","0","13","0","0"
"10","24","0","0","0","13","0.9","0.14","0","13","0","0"
"10","24","1","0","0","13","1.1","0.14","0","13","0","0"
"10","24","2","0","0","13","1.4","0.14","0","13","0","0"
"10","24","3","0","0","13","1.7","0.14","0","13","0","0"
"10","24","4","0","0","13","2","0.14","0","13","0","0"
"10","24","5","0","0","13","2.2","0.14","0","13","0","0"
"10","24","6","0","0","13","2.7","0.14","0","13","0","0"
"10","24","7","0","1","14","3.4","0.14","0.968","14.017","0","0"
"10","24","8","527","68","15","4","0.14","158.416","17.381","2243.925","2085.142"
"10","24","9","685","85","16","4.4","0.14","350.872","21.492","5874.831","5587.391"
"10","24","10","745","101","18","4.7","0.14","529.898","26.134","9142.736","8739.501"
"10","24","11","765","113","19","5","0.14","664.75","28.828","11316.826","10836.555"
"10","24","12","769","116","19","5","0.14","739.144","29.917","12518.726","11995.866"
"10","24","13","1","164","20","4.8","0.14","165.239","22.448","2743.48","2566.996"
"10","24","14","0","88","19","4.4","0.14","86.04","20.344","1413.955","1284.582"
"10","24","15","0","73","19","4.4","0.14","71.492","20.119","1175.907","1054.969"
"10","24","16","0","49","18","5.1","0.14","48.704","18.695","784.82","677.739"
"10","24","17","0","0","18","6.1","0.14","0","0","0","0"
"10","24","18","0","0","18","6.8","0.14","0","18","0","0"
"10","24","19","0","0","17","6.7","0.14","0","17","0","0"
"10","24","20","0","0","12","7.6","0.14","0","12","0","0"
"10","24","21","0","0","7","7.8","0.14","0","7","0","0"
"10","24","22","0","0","5","5.8","0.14","0","5","0","0"
"10","24","23","0","0","5","5","0.14","0","5","0","0"
"10","25","0","0","0","6","5.9","0.14","0","6","0","0"
"10","25","1","0","0","6","7.1","0.14","0","6","0","0"
"10","25","2","0","0","5","7.8","0.14","0","5","0","0"
"10","25","3","0","0","4","7.8","0.14","0","4","0","0"
"10","25","4","0","0","3","7.6","0.14","0","3","0","0"
"10","25","5","0","0","3","7.5","0.14","0","3","0","0"
"10","25","6","0","0","3","7.5","0.14","0","3","0","0"
"10","25","7","0","6","3","7.8","0.14","5.813","3.058","73.798","0"
"10","25","8","0","23","3","8.6","0.14","22.327","3.222","375.445","282.871"
"10","25","9","0","56","4","9.2","0.14","54.496","4.515","943.91","831.193"
"10","25","10","0","99","4","9.4","0.14","96.662","4.898","1694.548","1555.232"
"10","25","11","0","107","5","9.6","0.14","104.69","5.956","1823.89","1679.991"
"10","25","12","0","106","4","9.7","0.14","103.803","4.94","1812.856","1669.348"
"10","25","13","0","97","4","9.8","0.14","94.878","4.853","1656.585","1518.614"
"10","25","14","0","103","4","9.8","0.14","101.665","4.916","1789.967","1647.27"
"10","25","15","0","44","3","9.7","0.14","42.784","3.389","739.233","633.768"
"10","25","16","0","35","3","9.5","0.14","34.024","3.313","576.082","476.398"
"10","25","17","0","0","2","9.3","0.14","0","0","0","0"
"10","25","18","0","0","2","9.1","0.14","0","2","0","0"
"10","25","19","0","0","2","9","0.14","0","2","0","0"
"10","25","20","0","0","3","8.9","0.14","0","3","0","0"
"10","25","21","0","0","3","8.7","0.14","0","3","0","0"
"10","25","22","0","0","3","8.5","0.14","0","3","0","0"
"10","25","23","0","0","3","8.4","0.14","0","3","0","0"
"10","26","0","0","0","3","8.3","0.14","0","3","0","0"
"10","26","1","0","0","2","8.1","0.14","0","2","0","0"
"10","26","2","0","0","2","7.9","0.14","0","2","0","0"
"10","26","3","0","0","2","7.7","0.14","0","2","0","0"
"10","26","4","0","0","2","7.5","0.14","0","2","0","0"
"10","26","5","0","0","2","7.3","0.14","0","2","0","0"
"10","26","6","0","0","2","7.2","0.14","0","2","0","0"
"10","26","7","0","23","2","7.2","0.14","22.111","2.229","282.084","192.818"
"10","26","8","166","93","2","7.4","0.14","116.556","3.241","1930.882","1783.192"
"10","26","9","106","162","3","7.8","0.14","200.762","5.147","3597.48","3390.736"
"10","26","10","101","218","4","8.2","0.14","275.778","6.862","4981.106","4725.334"
"10","26","11","117","254","4","8.3","0.14","350.158","7.605","6313.437","6010.455"
"10","26","12","220","261","4","8.3","0.14","454.272","8.692","8213.01","7842.719"
"10","26","13","0","39","4","8.2","0.14","37.952","4.39","641.393","539.395"
"10","26","14","308","185","4","7.8","0.14","454.833","8.936","8317.261","7943.276"
"10","26","15","651","87","3","7.2","0.14","549.223","9.397","10183.384","9743.275"
"10","26","16","256","62","3","6.9","0.14","213.159","5.576","3856.323","3640.407"
"10","26","17","0","0","2","6.6","0.14","0","0","0","0"
"10","26","18","0","0","2","6.4","0.14","0","2","0","0"
"10","26","19","0","0","2","6.3","0.14","0","2","0","0"
"10","26","20","0","0","2","6.1","0.14","0","2","0","0"
"10","26","21","0","0","1","6","0.14","0","1","0","0"
"10","26","22","0","0","1","5.8","0.14","0","1","0","0"
"10","26","23","0","0","1","5.6","0.14","0","1","0","0"
"10","27","0","0","0","0","5.3","0.14","0","0","0","0"
"10","27","1","0","0","0","4.9","0.14","0","0","0","0"
"10","27","2","0","0","0","4.4","0.14","0","0","0","0"
"10","27","3","0","0","0","3.9","0.14","0","0","0","0"
"10","27","4","0","0","0","3.7","0.14","0","0","0","0"
"10","27","5","0","0","0","3.6","0.14","0","0","0","0"
"10","27","6","0","0","0","3.6","0.14","0","0","0","0"
"10","27","7","0","21","0","3.7","0.14","20.284","0.311","239.924","152.151"
"10","27","8","106","92","1","4.3","0.14","105.171","2.619","1780.313","1637.958"
"10","27","9","268","151","2","5.1","0.14","251.85","5.597","4492.36","4253.907"
"10","27","10","17","180","3","5.3","0.14","186.904","5.608","3344.824","3147.032"
"10","27","11","0","161","4","5.1","0.14","159.281","6.271","2812.424","2633.497"
"10","27","12","5","180","5","4.9","0.14","183.791","7.689","3240.002","3045.924"
"10","27","13","64","230","5","4.6","0.14","298.278","9.567","5323.471","5055.568"
"10","27","14","0","113","5","4.3","0.14","112.378","6.782","1972.62","1823.451"
"10","27","15","0","70","4","3.9","0.14","68.497","5.151","1196.945","1075.262"
"10","27","16","0","30","3","2.9","0.14","29.149","3.571","488.655","392.068"
"10","27","17","0","0","2","1.8","0.14","0","0","0","0"
"10","27","18","0","0","1","1.5","0.14","0","1","0","0"
"10","27","19","0","0","1","1.3","0.14","0","1","0","0"
"10","27","20","0","0","1","1.2","0.14","0","1","0","0"
"10","27","21","0","0","0","1.1","0.14","0","0","0","0"
"10","27","22","0","0","0","1","0.14","0","0","0","0"
"10","27","23","0","0","0","1","0.14","0","0","0","0"
"10","28","0","0","0","0","1","0.14","0","0","0","0"
"10","28","1","0","0","0","1","0.14","0","0","0","0"
"10","28","2","0","0","0","1","0.14","0","0","0","0"
"10","28","3","0","0","0","0.9","0.14","0","0","0","0"
"10","28","4","0","0","0","0.8","0.14","0","0","0","0"
"10","28","5","0","0","0","0.7","0.14","0","0","0","0"
"10","28","6","0","0","-1","0.8","0.14","0","-1","0","0"
"10","28","7","300","23","0","1.4","0.14","26.171","0.437","304.216","214.165"
"10","28","8","639","53","1","2.5","0.14","156.223","3.925","2208.786","2051.248"
"10","28","9","775","71","3","3.4","0.14","361.991","9.558","6294.955","5992.628"
"10","28","10","859","76","6","4","0.14","555.001","15.402","9998.016","9564.475"
"10","28","11","896","79","7","4.1","0.14","701.46","18.707","12440.753","11920.656"
"10","28","12","909","77","8","4.3","0.14","784.838","20.744","13797.421","13229.253"
"10","28","13","902","72","9","4.4","0.14","798.5","21.773","14020.04","13443.983"
"10","28","14","863","66","9","4.5","0.14","731.824","20.548","12990.315","12450.746"
"10","28","15","778","56","9","4.4","0.14","584.398","18.434","10517.454","10065.508"
"10","28","16","589","40","7","3.5","0.14","329.915","13.13","5869.734","5582.475"
"10","28","17","0","0","5","3.2","0.14","0","0","0","0"
"10","28","18","0","0","4","3.8","0.14","0","4","0","0"
"10","28","19","0","0","4","4.1","0.14","0","4","0","0"
"10","28","20","0","0","3","4.4","0.14","0","3","0","0"
"10","28","21","0","0","3","4.5","0.14","0","3","0","0"
"10","28","22","0","0","3","4.5","0.14","0","3","0","0"
"10","28","23","0","0","3","4.4","0.14","0","3","0","0"
"10","29","0","0","0","3","4.6","0.14","0","3","0","0"
"10","29","1","0","0","4","4.8","0.14","0","4","0","0"
"10","29","2","0","0","4","4.6","0.14","0","4","0","0"
"10","29","3","0","0","4","4.8","0.14","0","4","0","0"
"10","29","4","0","0","4","4.9","0.14","0","4","0","0"
"10","29","5","0","0","3","4.5","0.14","0","3","0","0"
"10","29","6","0","0","3","4","0.14","0","3","0","0"
"10","29","7","0","13","3","3.7","0.14","12.621","3.191","139.422","55.21"
"10","29","8","417","67","4","3.4","0.14","131.283","6.172","1939.677","1791.675"
"10","29","9","557","119","6","3.4","0.14","326.107","11.909","5647.863","5368.466"
"10","29","10","283","199","8","3.6","0.14","362.792","14.451","6454.218","6146.248"
"10","29","11","693","143","11","3.7","0.14","636.295","22.229","11107","10634.164"
"10","29","12","699","146","12","3.3","0.14","709.109","25.309","12226.475","11713.971"
"10","29","13","697","133","13","2.8","0.14","715.445","27.602","12264.622","11750.766"
"10","29","14","100","191","13","2.5","0.14","284.813","19.065","4945.361","4690.856"
"10","29","15","210","127","12","1.8","0.14","294.494","19.285","5173.315","4910.733"
"10","29","16","118","68","11","1.2","0.14","139.591","14.967","2382.155","2218.474"
"10","29","17","0","0","9","1.1","0.14","0","0","0","0"
"10","29","18","0","0","7","1.6","0.14","0","7","0","0"
"10","29","19","0","0","7","2.3","0.14","0","7","0","0"
"10","29","20","0","0","6","3","0.14","0","6","0","0"
"10","29","21","0","0","5","3.3","0.14","0","5","0","0"
"10","29","22","0","0","5","3.3","0.14","0","5","0","0"
"10","29","23","0","0","4","3.1","0.14","0","4","0","0"
"10","30","0","0","0","3","2.8","0.14","0","3","0","0"
"10","30","1","0","0","3","2.6","0.14","0","3","0","0"
"10","30","2","0","0","3","2.5","0.14","0","3","0","0"
"10","30","3","0","0","3","2.5","0.14","0","3","0","0"
"10","30","4","0","0","3","2.4","0.14","0","3","0","0"
"10","30","5","0","0","3","2.3","0.14","0","3","0","0"
"10","30","6","0","0","3","2.2","0.14","0","3","0","0"
"10","30","7","0","4","3","2.6","0.14","3.873","3.07","40.562","0"
"10","30","8","188","84","5","3.3","0.14","109.767","6.923","1754.893","1613.438"
"10","30","9","595","111","6","4","0.14","332.227","11.494","5751.01","5467.958"
"10","30","10","690","125","7","4.2","0.14","511.387","15.393","9185.939","8781.173"
"10","30","11","241","238","8","4","0.14","415.275","14.952","7353.007","7013.189"
"10","30","12","21","214","8","3.9","0.14","232.298","11.904","4067.479","3844.081"
"10","30","13","41","212","8","3.9","0.14","259.509","12.375","4567.747","4326.623"
"10","30","14","174","190","9","3.7","0.14","348.454","15.095","6189.882","5891.279"
"10","30","15","0","99","8","3.3","0.14","101.012","9.865","1757.969","1616.406"
"10","30","16","0","9","7","2.6","0.14","8.723","7.18","135.918","51.831"
"10","30","17","0","0","5","2.4","0.14","0","0","0","0"
"10","30","18","0","0","5","2.6","0.14","0","5","0","0"
"10","30","19","0","0","5","2.6","0.14","0","5","0","0"
"10","30","20","0","0","4","2.5","0.14","0","4","0","0"
"10","30","21","0","0","4","2.9","0.14","0","4","0","0"
"10","30","22","0","0","4","3.3","0.14","0","4","0","0"
"10","30","23","0","0","5","3.4","0.14","0","5","0","0"
"10","31","0","0","0","5","3.1","0.14","0","5","0","0"
"10","31","1","0","0","5","2.9","0.14","0","5","0","0"
"10","31","2","0","0","5","3","0.14","0","5","0","0"
"10","31","3","0","0","6","3.2","0.14","0","6","0","0"
"10","31","4","0","0","6","3.4","0.14","0","6","0","0"
"10","31","5","0","0","5","3.3","0.14","0","5","0","0"
"10","31","6","0","0","5","3.4","0.14","0","5","0","0"
"10","31","7","0","15","5","3.8","0.14","14.576","5.217","160.535","75.575"
"10","31","8","232","80","7","4","0.14","112.32","8.754","1746.344","1605.193"
"10","31","9","340","133","9","4","0.14","256.592","13.246","4420.934","4185.011"
"10","31","10","434","167","11","4.3","0.14","413.289","17.663","7313.552","6975.132"
"10","31","11","368","214","14","5","0.14","480.063","21.05","8356.531","7981.155"
"10","31","12","447","203","16","5.6","0.14","574.215","23.849","9915.719","9485.095"
"10","31","13","736","117","17","5.6","0.14","721.649","26.912","12420.356","11900.982"
"10","31","14","673","94","17","5.3","0.14","625.566","25.9","10872.558","10408.029"
"10","31","15","644","66","16","4.8","0.14","505.486","23.749","8899.21","8504.604"
"10","31","16","102","61","14","4.3","0.14","121.619","15.972","2048.133","1896.288"
"10","31","17","0","0","12","4","0.14","0","12","0","0"
"10","31","18","0","0","11","3.7","0.14","0","11","0","0"
"10","31","19","0","0","1","2.8","0.13","0","1","0","0"
"10","31","20","0","0","0","2.3","0.13","0","0","0","0"
"10","31","21","0","0","0","1.9","0.13","0","0","0","0"
"10","31","22","0","0","0","1.7","0.13","0","0","0","0"
"10","31","23","0","0","0","1.8","0.13","0","0","0","0"
"11","1","0","0","0","0","1.8","0.13","0","0","0","0"
"11","1","1","0","0","0","1.5","0.13","0","0","0","0"
"11","1","2","0","0","0","1.2","0.13","0","0","0","0"
"11","1","3","0","0","0","1.2","0.13","0","0","0","0"
"11","1","4","0","0","0","1.1","0.13","0","0","0","0"
"11","1","5","0","0","0","1.1","0.13","0","0","0","0"
"11","1","6","0","0","-1","1.1","0.13","0","-1","0","0"
"11","1","7","0","21","-1","1.7","0.13","19.852","-0.573","227.525","140.192"
"11","1","8","323","72","1","2.8","0.13","117.533","3.184","1793.032","1650.226"
"11","1","9","759","74","3","3.7","0.13","348.809","9.043","6039.382","5746.112"
"11","1","10","817","89","4","4.4","0.13","534.711","12.571","9734.477","9310.275"
"11","1","11","851","96","5","4.6","0.13","679.439","15.609","12193.282","11681.955"
"11","1","12","632","144","6","4.8","0.13","647.836","15.822","11574.363","11084.966"
"11","1","13","370","202","6","4.8","0.13","519.9","13.846","9326.377","8916.635"
"11","1","14","289","174","5","4.7","0.13","421.364","11.442","7642.042","7291.983"
"11","1","15","202","123","4","4.5","0.13","282.036","8.462","5153.519","4891.638"
"11","1","16","0","47","3","3.9","0.13","48.194","3.81","817.131","708.906"
"11","1","17","0","0","1","3.1","0.13","0","1","0","0"
"11","1","18","0","0","0","2.5","0.13","0","0","0","0"
"11","1","19","0","0","0","2.4","0.87","0","0","0","0"
"11","1","20","0","0","0","2.3","0.87","0","0","0","0"
"11","1","21","0","0","-1","2.2","0.87","0","-1","0","0"
"11","1","22","0","0","-2","2.1","0.87","0","-2","0","0"
"11","1","23","0","0","-2","2.1","0.87","0","-2","0","0"
"11","2","0","0","0","-3","2.1","0.87","0","-3","0","0"
"11","2","1","0","0","-3","2.1","0.87","0","-3","0","0"
"11","2","2","0","0","-2","2.1","0.87","0","-2","0","0"
"11","2","3","0","0","-2","2.2","0.87","0","-2","0","0"
"11","2","4","0","0","-2","2.3","0.87","0","-2","0","0"
"11","2","5","0","0","-2","2.3","0.87","0","-2","0","0"
"11","2","6","0","0","-2","2.4","0.87","0","-2","0","0"
"11","2","7","0","16","-1","2.9","0.87","19.104","-0.73","218.736","131.714"
"11","2","8","83","88","0","3.7","0.87","122.923","1.64","2133.628","1978.754"
